,cnv_prot,cnv_trans,score,attenuation
SNRPB2,0.0447268960149,0.47911351723,0.434386621215,High
SEC23B,0.128484298818,0.562597779325,0.434113480506,High
RPL30,0.0646026806851,0.498384797917,0.433782117232,High
MEAF6,0.0745748657358,0.507978594485,0.433403728749,High
NDUFB7,0.0238676117573,0.45697153785,0.433103926093,High
DCTN5,0.0471426772785,0.480092479099,0.432949801821,High
CSNK2B,0.0934716679854,0.526400482987,0.432928815001,High
MRPS14,0.0626936081127,0.495470685848,0.432777077735,High
RRP7A,0.0148227747152,0.4475683713,0.432745596584,High
SRP72,0.16979361165,0.602487037676,0.432693426025,High
DYNC1I2,-0.00752162496575,0.424685858335,0.432207483301,High
TMEM41B,0.175548680209,0.607732069233,0.432183389024,High
DDX56,0.175980477576,0.607730472433,0.431749994857,High
PWP2,0.165972518578,0.59741944334,0.431446924762,High
ARMC8,0.135414975704,0.566690158351,0.431275182647,High
METTL1,-0.0254980971066,0.405691939499,0.431190036606,High
NOL9,0.136866852296,0.568022989523,0.431156137227,High
AATF,0.0767917821381,0.507552470634,0.430760688496,High
IMP4,0.0309082813175,0.461396066185,0.430487784867,High
GPN1,0.131059512842,0.56146231346,0.430402800619,High
PRPSAP1,0.176978196157,0.607257576829,0.430279380672,High
UBR5,0.176141323499,0.605167444072,0.429026120573,High
RARS2,0.242856445679,0.671680690115,0.428824244436,High
KRIT1,0.236974337497,0.665779427125,0.428805089627,High
GTF2H3,0.0768440144773,0.505592697024,0.428748682547,High
ALG8,0.218398979743,0.647136546568,0.428737566826,High
DDA1,0.157875878678,0.586441638197,0.428565759519,High
COPB1,0.117168707831,0.545701342788,0.428532634957,High
EIF4A3,0.213781533178,0.642238939191,0.428457406013,High
EIF2B5,0.0963605568264,0.524730171635,0.428369614808,High
MRPL47,0.0306378698406,0.458998697774,0.428360827933,High
TDRD3,0.164635662776,0.59266537098,0.428029708204,High
CHCHD7,0.130903728295,0.558836847552,0.427933119256,High
THOC1,0.214868650234,0.642756854272,0.427888204039,High
PYGO2,0.125431424617,0.553202965658,0.42777154104,High
RPS24,0.0617379520854,0.489121731528,0.427383779443,High
RFXAP,0.0836894883468,0.510851047589,0.427161559242,High
DDOST,0.0588299648078,0.485880900545,0.427050935737,High
PRPF8,0.157465699834,0.584381012892,0.426915313058,High
NUCB1,0.0993227400699,0.525842987683,0.426520247613,High
ELAC2,0.156113361016,0.582517838072,0.426404477056,High
THOC7,0.0970653709369,0.523031548737,0.4259661778,High
CHUK,0.0863095079522,0.512254499962,0.42594499201,High
MCM4,0.068764616366,0.494577668757,0.425813052391,High
SNRPA1,0.0601933494329,0.48556709889,0.425373749457,High
PSMA3,0.0100847688783,0.435443505899,0.42535873702,High
BIN3,0.283913973169,0.709142140388,0.425228167219,High
PHF5A,0.032431191085,0.457335967926,0.424904776841,High
GTPBP4,0.242777523789,0.667500602259,0.42472307847,High
NSMCE1,0.012396589045,0.436916880668,0.424520291623,High
WBP11,0.304557069311,0.728853077939,0.424296008628,High
SLIRP,-0.03687647075,0.387338196474,0.424214667224,High
POLR1D,0.190398410063,0.614365027624,0.423966617561,High
TBL3,-0.0397160492381,0.384110294754,0.423826343992,High
MRPS28,0.111090091545,0.534737680865,0.423647589319,High
TRAPPC12,0.115671636343,0.539254325254,0.423582688911,High
TYK2,0.274788964572,0.698345927174,0.423556962602,High
NUP98,0.214895922348,0.638152449241,0.423256526893,High
TOP3B,0.213126635681,0.636210401744,0.423083766063,High
EIF3B,0.115854267556,0.538859309316,0.42300504176,High
HEATR1,0.0755964318099,0.498511809315,0.422915377505,High
ATG13,0.289310614799,0.711731823667,0.422421208868,High
UQCRFS1,0.0331813403604,0.455168445738,0.421987105377,High
COMMD10,0.131746873955,0.553634077322,0.421887203367,High
NHLRC3,0.165137806388,0.586831341522,0.421693535134,High
ZNF451,0.228803155668,0.650380085195,0.421576929527,High
RPL8,0.00426612829818,0.425600476192,0.421334347894,High
RRP1,0.132490327488,0.55364843364,0.421158106151,High
COPZ1,0.0967198427816,0.517827703778,0.421107860996,High
FGFR1OP2,0.202656052559,0.623708621167,0.421052568609,High
MRPS15,0.0505803960494,0.471547643989,0.42096724794,High
ZW10,0.182096879728,0.602716350118,0.42061947039,High
MRPL15,0.0926191784151,0.513234031773,0.420614853358,High
PSEN1,0.247098649257,0.667657729848,0.42055908059,High
WDR61,0.0978542708835,0.518404977348,0.420550706465,High
TUBB1,-0.124728637881,0.295657864706,0.420386502587,High
PMPCB,0.179722601565,0.600103676567,0.420381075003,High
POLR3D,0.149795492398,0.570175720918,0.42038022852,High
RPL15,-0.0153727624738,0.404949154879,0.420321917352,High
UTP11L,0.16118952073,0.58149172927,0.42030220854,High
MRPL48,0.0862641122373,0.505907857491,0.419643745253,High
KRR1,0.122865644642,0.541735053063,0.418869408421,High
TSPAN14,0.179690274565,0.598397577801,0.418707303236,High
SMG6,0.132928630688,0.5513030384,0.418374407712,High
SNF8,0.188168027916,0.606329405015,0.418161377099,High
MRPL3,0.0633652886975,0.481335965177,0.41797067648,High
SNX17,0.0960067846428,0.513900809588,0.417894024945,High
RPL19,0.0154640622823,0.43334642823,0.417882365948,High
ARPC1B,0.018659228815,0.436401219146,0.417741990331,High
PMPCA,0.140048718805,0.557763448992,0.417714730186,High
WDR3,0.117446983527,0.534791469297,0.41734448577,High
MAPK14,0.115632004956,0.532955187536,0.41732318258,High
EXOC3,0.157418869481,0.57461592927,0.417197059789,High
ACIN1,0.0851944825653,0.502243559037,0.417049076472,High
PBRM1,0.0935787161517,0.51050713193,0.416928415779,High
MTMR14,0.200334649618,0.617041128085,0.416706478467,High
COX8A,-0.0358093035851,0.380831588083,0.416640891668,High
WRAP53,0.104270979045,0.520794855522,0.416523876477,High
WASL,0.189070283595,0.605287113823,0.416216830228,High
CEP290,0.146176534815,0.562375804725,0.416199269911,High
ESF1,0.175710641949,0.591902893746,0.416192251797,High
ZC3HC1,0.208532283413,0.624595110739,0.416062827326,High
ATRN,0.158579343957,0.574587410301,0.416008066344,High
ELL,0.183794047361,0.599705558968,0.415911511607,High
SLC30A9,0.204207964592,0.62007625215,0.415868287557,High
SETDB1,0.209838631734,0.625461866144,0.41562323441,High
MED29,0.273416344423,0.688924541619,0.415508197196,High
RFT1,0.195259911489,0.610743428943,0.415483517455,High
PPP1R12C,0.189392027146,0.604818662349,0.415426635202,High
BRD8,0.168419189729,0.583443005853,0.415023816123,High
MAX,0.154037444326,0.568842111818,0.414804667492,High
CCNH,0.158593277565,0.573284677784,0.414691400219,High
COX5A,0.0885002159598,0.503185745766,0.414685529806,High
UBE2J1,0.151349964195,0.565900802888,0.414550838693,High
BYSL,0.253359414202,0.66713456629,0.413775152088,High
TMED10,0.174837321827,0.588576186178,0.41373886435,High
NUP62,0.0797167448209,0.493344257393,0.413627512572,High
ZMAT2,0.170778539548,0.584332352512,0.413553812964,High
RBBP4,0.187753896846,0.600786170239,0.413032273393,High
NUDT21,0.0298759667509,0.442832715372,0.412956748621,High
NAA38,0.0691312309424,0.482033914621,0.412902683679,High
C14orf166,0.0605388968302,0.473429250785,0.412890353955,High
EXOSC1,0.0254629013207,0.438209309351,0.41274640803,High
WDR33,0.185512724842,0.59818891829,0.412676193448,High
DCTN3,0.063741038249,0.476393393316,0.412652355067,High
TOMM22,0.150988327719,0.563176120939,0.41218779322,High
RPS26,-0.0856517918758,0.3258007053,0.411452497176,High
TRAF3IP1,0.123987761095,0.535217111619,0.411229350524,High
RPP38,0.140405019062,0.551596654181,0.41119163512,High
TP53RK,0.0905858797652,0.501529396873,0.410943517107,High
IFT52,0.112615012414,0.523382133435,0.410767121021,High
TSG101,0.193556335115,0.60430000513,0.410743670015,High
DCAF7,0.187042437639,0.597625602652,0.410583165014,High
ORC4,0.120797560901,0.531367840952,0.41057028005,High
ARPC4,0.0337589292971,0.444048559211,0.410289629914,High
SNRPD2,0.00538650346851,0.415460801437,0.410074297968,High
FBL,0.091539020889,0.501428397412,0.409889376523,High
MCM5,0.0158518187346,0.425737376297,0.409885557562,High
CABIN1,0.192187538777,0.601851706599,0.409664167821,High
NDUFV2,0.044712848759,0.454297440303,0.409584591544,High
MBD1,0.335311518534,0.744776936389,0.409465417855,High
RPA3,-0.0450524706861,0.364328714553,0.409381185239,High
YBX1,0.0717580169337,0.481003190149,0.409245173216,High
WDR59,0.170833942287,0.579883496713,0.409049554426,High
BPGM,0.0813451602954,0.490295296711,0.408950136416,High
MRPL21,0.115065402009,0.523455224024,0.408389822016,High
PSMB1,0.0656176008005,0.473806764029,0.408189163229,High
RBM19,0.19554765416,0.603468821741,0.407921167582,High
ATP5B,0.0827185816171,0.490536592857,0.40781801124,High
TRIM27,0.266721611949,0.673746908796,0.407025296847,High
BRD9,0.199682207528,0.606653150167,0.406970942639,High
TMEM209,0.131755589164,0.538636485362,0.406880896198,High
RRP36,0.253290521787,0.660016005698,0.40672548391,High
ICAM3,0.0143613908711,0.42083169539,0.406470304519,High
DCTN6,0.207694968621,0.614121294987,0.406426326366,High
TRAPPC10,0.200290457672,0.606664788932,0.40637433126,High
NPTN,0.182890330589,0.589070052513,0.406179721923,High
DPM1,0.122363639211,0.528153182937,0.405789543726,High
TOR1AIP2,0.0871084771618,0.492637006322,0.40552852916,High
TTI2,0.171356683145,0.576833208152,0.405476525007,High
RPS14,0.0250530278894,0.429873925445,0.404820897556,High
DNAJC25,0.252846660537,0.657558303292,0.404711642754,High
EIF3D,0.125311841371,0.529791862403,0.404480021032,High
EXOC1,0.142768905345,0.546589038052,0.403820132707,High
TUBGCP3,0.258395742555,0.661985252688,0.403589510133,High
TRAPPC1,0.0842727877614,0.487754578196,0.403481790435,High
KRAS,0.157111549393,0.560083731775,0.402972182382,High
MTA2,0.070533051709,0.473469533326,0.402936481617,High
NUP133,0.151531970609,0.554098508145,0.402566537536,High
MRPL45,0.186245798547,0.588665821995,0.402420023448,High
RPL23,-0.00843398328531,0.393758617865,0.402192601151,High
AP1S1,0.130556314643,0.532737147808,0.402180833165,High
VPS53,0.179707012458,0.58187982022,0.402172807762,High
ATP13A3,0.210375525029,0.612503621975,0.402128096946,High
ICT1,0.216266799037,0.618311476049,0.402044677012,High
DDX51,0.0369400574744,0.438978085842,0.402038028368,High
MANBAL,0.139438702603,0.541357024364,0.401918321761,High
ATPAF2,0.0989397924419,0.500845018804,0.401905226362,High
SMPD4,0.110883608508,0.51278151036,0.401897901852,High
FIP1L1,0.18924221497,0.591122677815,0.401880462844,High
TMEM109,0.0537077875367,0.455586162321,0.401878374784,High
DERL1,0.298580545191,0.700372945606,0.401792400414,High
QRICH1,0.214733206485,0.616377101855,0.40164389537,High
FTH1,-0.078851208775,0.322591243048,0.401442451823,High
APPL2,0.200330503757,0.601671915792,0.401341412034,High
BRPF1,0.174440070722,0.575620049127,0.401179978406,High
SKIV2L2,0.188373491229,0.589429948806,0.401056457577,High
PRPF19,0.112778803425,0.513691800403,0.400912996978,High
MRFAP1,0.292394416196,0.69323750765,0.400843091454,High
SNRPE,-0.0108896680416,0.389815260805,0.400704928847,High
DHX33,0.189168096198,0.589856351299,0.400688255101,High
EIF3H,0.0900160180521,0.490686873996,0.400670855944,High
ATP6V1G1,0.062148594548,0.462773038035,0.400624443487,High
GTF2A2,0.0437481696784,0.443802974399,0.400054804721,High
CAB39L,0.10419191635,0.504145674788,0.399953758439,High
CCDC86,0.163160000606,0.562807260893,0.399647260287,High
TMEM30A,0.0225506996218,0.421835060496,0.399284360874,High
PRPF31,0.160705171183,0.559965804519,0.399260633337,High
MAK16,0.26961962491,0.668301768248,0.398682143338,High
ANAPC1,0.0878096773413,0.486378830554,0.398569153212,High
RFC5,0.133021952916,0.531576416885,0.398554463969,High
NCBP2,0.180873590848,0.579066892783,0.398193301935,High
RSRC1,0.203650440738,0.601557230081,0.397906789343,High
MAPK1,0.303706575758,0.701555363541,0.397848787783,High
AFF4,0.178080291648,0.575853034262,0.397772742613,High
LIN7C,0.134125456002,0.531669407457,0.397543951455,High
ABCC10,0.116138557763,0.513659299192,0.397520741429,High
SRP68,0.302174258225,0.699679854138,0.397505595913,High
MRPL39,0.118256797072,0.51569763637,0.397440839298,High
EXOSC10,0.213047791184,0.610383878101,0.397336086917,High
COMMD7,0.0562747685881,0.453579598645,0.397304830057,High
SUDS3,0.225652055433,0.62291429159,0.397262236158,High
PRCC,0.245498727155,0.642540753655,0.3970420265,High
SUPT6H,0.194334573518,0.591169671701,0.396835098183,High
CCT2,0.175308004821,0.571959225917,0.396651221096,High
SPECC1L,0.0912678297178,0.487257588732,0.395989759015,High
PARP16,0.244080200385,0.640001448684,0.395921248299,High
AVEN,0.0921628599993,0.488080766057,0.395917906058,High
CTNNB1,0.055272698664,0.451030363505,0.395757664841,High
NHP2,0.131386564085,0.526818693865,0.39543212978,High
COMMD2,0.106890545578,0.502218715376,0.395328169798,High
NDUFS6,0.074385307798,0.469492297006,0.395106989207,High
HECTD3,0.0991570378425,0.494184990256,0.395027952413,High
NUP205,0.148794045395,0.543744823748,0.394950778354,High
MRPL34,-0.0387537666063,0.356151646153,0.394905412759,High
PSMD3,0.163359252175,0.557967420707,0.394608168532,High
EXOSC9,0.136786015395,0.531094022947,0.394308007552,High
STK25,0.255543654124,0.649837551173,0.394293897049,High
RPP30,0.121056417192,0.515214720225,0.394158303033,High
TOP3A,0.0969847934243,0.49096942194,0.393984628515,High
SIL1,0.102348813563,0.495954859033,0.39360604547,High
CYTH2,0.196023199399,0.589626609819,0.393603410419,High
WDR55,0.226052360487,0.619352623621,0.393300263134,High
TMEM161A,0.195098667803,0.588373157819,0.393274490016,High
CCT3,0.0608192281121,0.454072281579,0.393253053467,High
NDUFA7,0.00922663121118,0.402200479333,0.392973848121,High
ANAPC5,0.242161767712,0.635019879227,0.392858111515,High
MTMR9,0.263598496179,0.656419081395,0.392820585216,High
CHMP7,0.297657686538,0.690457217335,0.392799530797,High
COPA,0.0238382142746,0.416623597491,0.392785383217,High
COG5,0.164728799597,0.557493609589,0.392764809992,High
MRPS26,0.125441737054,0.518191196215,0.392749459162,High
UTP23,0.28897337172,0.681659348349,0.392685976629,High
MRPL38,0.206962054736,0.599558452745,0.39259639801,High
GAR1,0.101674125753,0.493974755913,0.39230063016,High
PAIP2,0.0712101752728,0.463017095498,0.391806920225,High
ATP6V1D,0.0852089036891,0.476974764342,0.391765860653,High
GNB2,0.182619872499,0.574167504803,0.391547632304,High
RNASEH2A,0.0978821223599,0.489222556615,0.391340434255,High
LDLRAP1,0.127974601376,0.519308115248,0.391333513872,High
COQ7,0.135131198164,0.526269586991,0.391138388827,High
MRPL19,-0.0704734808096,0.320563590029,0.391037070839,High
RQCD1,0.0273753694589,0.418291424283,0.390916054824,High
SMAD2,0.342547681008,0.733344743922,0.390797062913,High
CCT8,0.108932723976,0.49954034329,0.390607619314,High
SYNRG,0.185575937204,0.575945697861,0.390369760656,High
ARHGEF7,0.282997765566,0.673351610765,0.390353845199,High
PSMA5,0.0651259080062,0.455244720386,0.39011881238,High
DDX24,0.262881673206,0.652872481156,0.38999080795,High
HSBP1,0.0714841839932,0.461461092743,0.38997690875,High
FAM89B,0.0337267107949,0.423672273604,0.389945562809,High
NUP160,0.0917816817114,0.481699208705,0.389917526993,High
UBE2G2,0.201089822963,0.590983086229,0.389893263265,High
NCOR1,0.190783652933,0.580257523939,0.389473871006,High
VPS37A,0.320268341099,0.709511487344,0.389243146245,High
FBXO7,0.263519446215,0.652655463054,0.389136016839,High
SNRPD1,0.114744463464,0.50363255815,0.388888094686,High
THOC6,-0.00446103828322,0.384366114165,0.388827152448,High
NDUFAF3,0.0414468998209,0.430271298976,0.388824399156,High
RAC1,0.133036164207,0.521766815748,0.388730651542,High
ZNF384,0.333538756056,0.722229734798,0.388690978742,High
DGKZ,0.0346132638352,0.423077717405,0.38846445357,High
LONP2,0.130705688413,0.518862262171,0.388156573758,High
POLRMT,0.0422915505754,0.429834274583,0.387542724007,High
ERCC2,0.13089797229,0.518406123117,0.387508150827,High
ATP5L,0.0476368450366,0.435124662053,0.387487817017,High
MIOS,0.145139235256,0.532619339126,0.387480103871,High
MTX2,0.0614374330755,0.448742950772,0.387305517696,High
CPSF1,0.0401480014786,0.427351360965,0.387203359487,High
ATP5O,0.00616928427272,0.393245553508,0.387076269235,High
RAE1,0.230655575659,0.617659622908,0.387004047248,High
PPP6R1,0.137787554377,0.524679929481,0.386892375104,High
MRPL16,0.0172276877321,0.404104474981,0.386876787248,High
NOP2,0.264823139112,0.651686235013,0.386863095901,High
SS18,0.373738242911,0.760558236956,0.386819994045,High
ASCC1,0.079234574119,0.465897939697,0.386663365578,High
VEZT,0.208869570484,0.595354932735,0.386485362252,High
COX11,0.270974684635,0.657454994787,0.386480310152,High
DDX49,0.151458412679,0.537712996935,0.386254584256,High
UQCRC1,0.0964019683204,0.482592455074,0.386190486754,High
MRPS25,0.133727146515,0.519795616025,0.38606846951,High
PRKRIR,0.29655269934,0.682357204552,0.385804505211,High
PIK3R4,0.159645603722,0.545386108593,0.385740504871,High
ARPC2,0.0784850965114,0.464188839166,0.385703742655,High
COPB2,0.0877933561069,0.47329930377,0.385505947663,High
ERGIC3,0.184242436075,0.569682750014,0.385440313939,High
NUP214,0.140012971634,0.525435538882,0.385422567248,High
KTI12,0.162647637299,0.547794530498,0.385146893199,High
YIPF3,0.240286856154,0.625090744731,0.384803888576,High
WDR74,0.107453517294,0.492169239764,0.38471572247,High
MCL1,0.0846194680313,0.469242579353,0.384623111322,High
SLTM,0.101703284201,0.486235935874,0.384532651673,High
TMEM33,0.196220614394,0.580592307086,0.384371692692,High
CNOT3,0.158232059443,0.542389045768,0.384156986325,High
RPS3A,-0.0671975502966,0.316727184826,0.383924735123,High
WAC,0.229403404386,0.613167152949,0.383763748563,High
ACTR10,0.0954004004635,0.478909408482,0.383509008019,High
TTC13,0.091201314616,0.474508451624,0.383307137008,High
C17orf62,0.239167674892,0.621881899036,0.382714224144,High
UQCRB,0.0827704065897,0.465360202607,0.382589796017,High
C1orf27,0.0746014287837,0.456895406728,0.382293977945,High
ARFGAP2,0.251638097379,0.633781805777,0.382143708398,High
CWC25,0.272768328228,0.65483447309,0.382066144862,High
RGS19,-0.091488463473,0.290556004825,0.382044468298,High
RALGAPB,0.184765670783,0.566761134114,0.381995463331,High
AP1M1,0.103758054743,0.485323684422,0.381565629678,High
HOOK2,0.258373622399,0.639877067192,0.381503444793,High
ZYG11B,0.239054111722,0.620248165896,0.381194054174,High
RRP8,0.24295114064,0.623848455312,0.380897314671,High
RCOR1,0.227339474968,0.608192209514,0.380852734546,High
EAPP,0.188915596264,0.569615158205,0.38069956194,High
SIN3A,0.273417115184,0.654111228546,0.380694113362,High
